fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,fixture_status_extra,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
1180672,,UTC,2024-11-02T21:30:00+00:00,1730583000,,,,Ligga Arena,"Curitiba, Paraná",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 32,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,,136,Vitoria,https://media.api-sports.io/football/teams/136.png,,,,,,,,,,,
1180674,,UTC,2024-11-02T21:30:00+00:00,1730583000,,,248,Estádio Alfredo Jaconi,"Caxias do Sul, Rio Grande do Sul",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 32,152,Juventude,https://media.api-sports.io/football/teams/152.png,,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,,,,,,,,,,,
1180668,,UTC,2024-11-03T00:00:00+00:00,1730592000,,,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 32,124,Fluminense,https://media.api-sports.io/football/teams/124.png,,130,Gremio,https://media.api-sports.io/football/teams/130.png,,,,,,,,,,,
1180670,,UTC,2024-11-04T23:00:00+00:00,1730761200,,,11531,Neo Química Arena,"São Paulo, São Paulo",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 32,131,Corinthians,https://media.api-sports.io/football/teams/131.png,,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,,,,,,,,,,,
1180667,,UTC,2024-11-06T00:30:00+00:00,1730853000,,,216,Arena Fonte Nova,"Salvador, Bahia",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 32,118,Bahia,https://media.api-sports.io/football/teams/118.png,,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,,,,,,,,,,,
1180665,,UTC,2024-11-06T00:30:00+00:00,1730853000,,,244,Estádio José Pinheiro Borda,"Porto Alegre, Rio Grande do Sul",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 32,119,Internacional,https://media.api-sports.io/football/teams/119.png,,140,Criciuma,https://media.api-sports.io/football/teams/140.png,,,,,,,,,,,
1180669,,UTC,2024-11-06T00:30:00+00:00,1730853000,,,218,Estádio Nilton Santos,Rio de Janeiro,Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 32,120,Botafogo,https://media.api-sports.io/football/teams/120.png,,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,,,,,,,,,,,
1180666,,UTC,2024-11-07T00:00:00+00:00,1730937600,,,234,Estádio Governador Magalhães Pinto,"Belo Horizonte, Minas Gerais",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 32,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,,127,Flamengo,https://media.api-sports.io/football/teams/127.png,,,,,,,,,,,
1180673,,UTC,2024-11-07T00:00:00+00:00,1730937600,,,211,Estádio Antônio Accioly,"Goiânia, Goiás",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 32,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,,,,,,,,,,,
1180675,,UTC,2024-11-08T22:00:00+00:00,1731103200,,,244,Estádio José Pinheiro Borda,"Porto Alegre, Rio Grande do Sul",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,119,Internacional,https://media.api-sports.io/football/teams/119.png,,124,Fluminense,https://media.api-sports.io/football/teams/124.png,,,,,,,,,,,
1180680,,UTC,2024-11-09T00:30:00+00:00,1731112200,,,258,Allianz Parque,"São Paulo, São Paulo",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,,130,Gremio,https://media.api-sports.io/football/teams/130.png,,,,,,,,,,,
1180679,,UTC,2024-11-09T19:30:00+00:00,1731180600,,,218,Estádio Nilton Santos,Rio de Janeiro,Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,120,Botafogo,https://media.api-sports.io/football/teams/120.png,,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,,,,,,,,,,,
1180677,,UTC,2024-11-09T19:30:00+00:00,1731180600,,,281,Estádio Manoel Barradas,"Salvador, Bahia",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,136,Vitoria,https://media.api-sports.io/football/teams/136.png,,131,Corinthians,https://media.api-sports.io/football/teams/131.png,,,,,,,,,,,
1180676,,UTC,2024-11-09T22:00:00+00:00,1731189600,,,234,Estádio Governador Magalhães Pinto,"Belo Horizonte, Minas Gerais",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,,140,Criciuma,https://media.api-sports.io/football/teams/140.png,,,,,,,,,,,
1180683,,UTC,2024-11-09T22:00:00+00:00,1731189600,,,211,Estádio Antônio Accioly,"Goiânia, Goiás",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,,,,,,,,,,,
1180684,,UTC,2024-11-09T22:00:00+00:00,1731189600,,,248,Estádio Alfredo Jaconi,"Caxias do Sul, Rio Grande do Sul",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,152,Juventude,https://media.api-sports.io/football/teams/152.png,,118,Bahia,https://media.api-sports.io/football/teams/118.png,,,,,,,,,,,
1180682,,UTC,2024-11-09T22:00:00+00:00,1731189600,,,225,Estádio Governador Plácido Aderaldo Castelo,"Fortaleza, Ceará",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,,,,,,,,,,,
1180681,,UTC,2024-11-10T00:00:00+00:00,1731196800,,,20813,MorumBIS,"São Paulo, São Paulo",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,,,,,,,,,,,
1180678,,UTC,2024-11-13T23:00:00+00:00,1731538800,,,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Not Started,NS,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 33,127,Flamengo,https://media.api-sports.io/football/teams/127.png,,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,,,,,,,,,,,
1180687,,UTC,2024-11-20T00:00:00+00:00,1732060800,,,216,Arena Fonte Nova,"Salvador, Bahia",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,118,Bahia,https://media.api-sports.io/football/teams/118.png,,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,,,,,,,,,,,
1180688,,UTC,2024-11-20T00:00:00+00:00,1732060800,,,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,124,Fluminense,https://media.api-sports.io/football/teams/124.png,,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,,,,,,,,,,,
1180685,,UTC,2024-11-20T00:00:00+00:00,1732060800,,,241,Arena do Grêmio,"Porto Alegre, Rio Grande do Sul",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,130,Gremio,https://media.api-sports.io/football/teams/130.png,,152,Juventude,https://media.api-sports.io/football/teams/152.png,,,,,,,,,,,
1180690,,UTC,2024-11-20T00:00:00+00:00,1732060800,,,11531,Neo Química Arena,"São Paulo, São Paulo",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,131,Corinthians,https://media.api-sports.io/football/teams/131.png,,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,,,,,,,,,,,
1180689,,UTC,2024-11-20T00:00:00+00:00,1732060800,,,19377,Estádio São Januário,"Rio de Janeiro, Rio de Janeiro",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,,119,Internacional,https://media.api-sports.io/football/teams/119.png,,,,,,,,,,,
1180692,,UTC,2024-11-20T00:00:00+00:00,1732060800,,,,Ligga Arena,"Curitiba, Paraná",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,,,,,,,,,,,
1180694,,UTC,2024-11-20T00:00:00+00:00,1732060800,,,233,Estádio Heriberto Hülse,"Criciúma, Santa Catarina",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,140,Criciuma,https://media.api-sports.io/football/teams/140.png,,136,Vitoria,https://media.api-sports.io/football/teams/136.png,,,,,,,,,,,
1180691,,UTC,2024-11-20T00:00:00+00:00,1732060800,,,220,Estádio Nabi Abi Chedid,"Bragança Paulista, São Paulo",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,,,,,,,,,,,
1180686,,UTC,2024-11-20T00:00:00+00:00,1732060800,,,,Arena MRV,"Belo Horizonte, Minas Gerais",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,,120,Botafogo,https://media.api-sports.io/football/teams/120.png,,,,,,,,,,,
1180693,,UTC,2024-11-20T00:00:00+00:00,1732060800,,,235,Arena Pantanal,"Cuiabá, Mato Grosso",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 34,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,,127,Flamengo,https://media.api-sports.io/football/teams/127.png,,,,,,,,,,,
1180697,,UTC,2024-11-24T00:00:00+00:00,1732406400,,,216,Arena Fonte Nova,"Salvador, Bahia",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,118,Bahia,https://media.api-sports.io/football/teams/118.png,,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,,,,,,,,,,,
1180695,,UTC,2024-11-24T00:00:00+00:00,1732406400,,,244,Estádio José Pinheiro Borda,"Porto Alegre, Rio Grande do Sul",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,119,Internacional,https://media.api-sports.io/football/teams/119.png,,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,,,,,,,,,,,
1180699,,UTC,2024-11-24T00:00:00+00:00,1732406400,,,218,Estádio Nilton Santos,Rio de Janeiro,Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,120,Botafogo,https://media.api-sports.io/football/teams/120.png,,136,Vitoria,https://media.api-sports.io/football/teams/136.png,,,,,,,,,,,
1180698,,UTC,2024-11-24T00:00:00+00:00,1732406400,,,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,124,Fluminense,https://media.api-sports.io/football/teams/124.png,,140,Criciuma,https://media.api-sports.io/football/teams/140.png,,,,,,,,,,,
1180701,,UTC,2024-11-24T00:00:00+00:00,1732406400,,,20813,MorumBIS,"São Paulo, São Paulo",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,,,,,,,,,,,
1180700,,UTC,2024-11-24T00:00:00+00:00,1732406400,,,11531,Neo Química Arena,"São Paulo, São Paulo",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,131,Corinthians,https://media.api-sports.io/football/teams/131.png,,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,,,,,,,,,,,
1180696,,UTC,2024-11-24T00:00:00+00:00,1732406400,,,234,Estádio Governador Magalhães Pinto,"Belo Horizonte, Minas Gerais",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,,130,Gremio,https://media.api-sports.io/football/teams/130.png,,,,,,,,,,,
1180703,,UTC,2024-11-24T00:00:00+00:00,1732406400,,,211,Estádio Antônio Accioly,"Goiânia, Goiás",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,,,,,,,,,,,
1180704,,UTC,2024-11-24T00:00:00+00:00,1732406400,,,248,Estádio Alfredo Jaconi,"Caxias do Sul, Rio Grande do Sul",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,152,Juventude,https://media.api-sports.io/football/teams/152.png,,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,,,,,,,,,,,
1180702,,UTC,2024-11-24T00:00:00+00:00,1732406400,,,225,Estádio Governador Plácido Aderaldo Castelo,"Fortaleza, Ceará",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 35,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,,127,Flamengo,https://media.api-sports.io/football/teams/127.png,,,,,,,,,,,
1180710,,UTC,2024-12-01T00:00:00+00:00,1733011200,,,258,Allianz Parque,"São Paulo, São Paulo",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,,120,Botafogo,https://media.api-sports.io/football/teams/120.png,,,,,,,,,,,
1180708,,UTC,2024-12-01T00:00:00+00:00,1733011200,,,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,127,Flamengo,https://media.api-sports.io/football/teams/127.png,,119,Internacional,https://media.api-sports.io/football/teams/119.png,,,,,,,,,,,
1180705,,UTC,2024-12-01T00:00:00+00:00,1733011200,,,241,Arena do Grêmio,"Porto Alegre, Rio Grande do Sul",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,130,Gremio,https://media.api-sports.io/football/teams/130.png,,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,,,,,,,,,,,
1180709,,UTC,2024-12-01T00:00:00+00:00,1733011200,,,19377,Estádio São Januário,"Rio de Janeiro, Rio de Janeiro",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,,,,,,,,,,,
1180712,,UTC,2024-12-01T00:00:00+00:00,1733011200,,,,Ligga Arena,"Curitiba, Paraná",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,,124,Fluminense,https://media.api-sports.io/football/teams/124.png,,,,,,,,,,,
1180707,,UTC,2024-12-01T00:00:00+00:00,1733011200,,,281,Estádio Manoel Barradas,"Salvador, Bahia",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,136,Vitoria,https://media.api-sports.io/football/teams/136.png,,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,,,,,,,,,,,
1180714,,UTC,2024-12-01T00:00:00+00:00,1733011200,,,233,Estádio Heriberto Hülse,"Criciúma, Santa Catarina",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,140,Criciuma,https://media.api-sports.io/football/teams/140.png,,131,Corinthians,https://media.api-sports.io/football/teams/131.png,,,,,,,,,,,
1180711,,UTC,2024-12-01T00:00:00+00:00,1733011200,,,220,Estádio Nabi Abi Chedid,"Bragança Paulista, São Paulo",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,,,,,,,,,,,
1180706,,UTC,2024-12-01T00:00:00+00:00,1733011200,,,,Arena MRV,"Belo Horizonte, Minas Gerais",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,,152,Juventude,https://media.api-sports.io/football/teams/152.png,,,,,,,,,,,
1180713,,UTC,2024-12-01T00:00:00+00:00,1733011200,,,235,Arena Pantanal,"Cuiabá, Mato Grosso",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 36,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,,118,Bahia,https://media.api-sports.io/football/teams/118.png,,,,,,,,,,,
1180715,,UTC,2024-12-04T00:00:00+00:00,1733270400,,,244,Estádio José Pinheiro Borda,"Porto Alegre, Rio Grande do Sul",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,119,Internacional,https://media.api-sports.io/football/teams/119.png,,120,Botafogo,https://media.api-sports.io/football/teams/120.png,,,,,,,,,,,
1180718,,UTC,2024-12-04T00:00:00+00:00,1733270400,,,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,124,Fluminense,https://media.api-sports.io/football/teams/124.png,,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,,,,,,,,,,,
1180721,,UTC,2024-12-04T00:00:00+00:00,1733270400,,,20813,MorumBIS,"São Paulo, São Paulo",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,,152,Juventude,https://media.api-sports.io/football/teams/152.png,,,,,,,,,,,
1180720,,UTC,2024-12-04T00:00:00+00:00,1733270400,,,11531,Neo Química Arena,"São Paulo, São Paulo",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,131,Corinthians,https://media.api-sports.io/football/teams/131.png,,118,Bahia,https://media.api-sports.io/football/teams/118.png,,,,,,,,,,,
1180719,,UTC,2024-12-04T00:00:00+00:00,1733270400,,,19377,Estádio São Januário,"Rio de Janeiro, Rio de Janeiro",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,,,,,,,,,,,
1180722,,UTC,2024-12-04T00:00:00+00:00,1733270400,,,,Ligga Arena,"Curitiba, Paraná",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,,,,,,,,,,,
1180716,,UTC,2024-12-04T00:00:00+00:00,1733270400,,,234,Estádio Governador Magalhães Pinto,"Belo Horizonte, Minas Gerais",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,,,,,,,,,,,
1180717,,UTC,2024-12-04T00:00:00+00:00,1733270400,,,281,Estádio Manoel Barradas,"Salvador, Bahia",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,136,Vitoria,https://media.api-sports.io/football/teams/136.png,,130,Gremio,https://media.api-sports.io/football/teams/130.png,,,,,,,,,,,
1180724,,UTC,2024-12-04T00:00:00+00:00,1733270400,,,233,Estádio Heriberto Hülse,"Criciúma, Santa Catarina",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,140,Criciuma,https://media.api-sports.io/football/teams/140.png,,127,Flamengo,https://media.api-sports.io/football/teams/127.png,,,,,,,,,,,
1180723,,UTC,2024-12-04T00:00:00+00:00,1733270400,,,211,Estádio Antônio Accioly,"Goiânia, Goiás",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 37,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,,,,,,,,,,,
1180727,,UTC,2024-12-08T00:00:00+00:00,1733616000,,,216,Arena Fonte Nova,"Salvador, Bahia",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 38,118,Bahia,https://media.api-sports.io/football/teams/118.png,,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,,,,,,,,,,,
1180729,,UTC,2024-12-08T00:00:00+00:00,1733616000,,,218,Estádio Nilton Santos,Rio de Janeiro,Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 38,120,Botafogo,https://media.api-sports.io/football/teams/120.png,,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,,,,,,,,,,,
1180730,,UTC,2024-12-08T00:00:00+00:00,1733616000,,,258,Allianz Parque,"São Paulo, São Paulo",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 38,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,,124,Fluminense,https://media.api-sports.io/football/teams/124.png,,,,,,,,,,,
1180728,,UTC,2024-12-08T00:00:00+00:00,1733616000,,,,Estadio Jornalista Mário Filho,"Rio de Janeiro, Rio de Janeiro",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 38,127,Flamengo,https://media.api-sports.io/football/teams/127.png,,136,Vitoria,https://media.api-sports.io/football/teams/136.png,,,,,,,,,,,
1180725,,UTC,2024-12-08T00:00:00+00:00,1733616000,,,241,Arena do Grêmio,"Porto Alegre, Rio Grande do Sul",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 38,130,Gremio,https://media.api-sports.io/football/teams/130.png,,131,Corinthians,https://media.api-sports.io/football/teams/131.png,,,,,,,,,,,
1180734,,UTC,2024-12-08T00:00:00+00:00,1733616000,,,248,Estádio Alfredo Jaconi,"Caxias do Sul, Rio Grande do Sul",Time to be defined,TBD,,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 38,152,Juventude,https://media.api-sports.io/football/teams/152.png,,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,,,,,,,,,,,
